0,0.0425,0.11942,1,
0,0.0425,0.11942,1,
0,0.0425,0.11942,1,
0,0.0425,0.11943,1,
0,0.0425,0.11943,1,
0,0.0425,0.11943,1,
0,0.0425,0.11943,1,
0,0.0425,0.11943,1,
0,0.0425,0.11943,1,
0,0.0425,0.11943,1,
0,0.0425,0.11943,1,
0,0.0425,0.11944,1,
0,0.0425,0.11944,1,
0,0.0425,0.11944,1,
0,0.0425,0.11944,1,
0,0.0425,0.11945,1,
0,0.0425,0.11945,1,
0,0.0425,0.11945,1,
0,0.0425,0.11945,1,
0,0.0425,0.11946,1,
0,0.0425,0.11946,1,
0,0.0425,0.11947,1,
0,0.0425,0.11947,1,
0,0.0425,0.11947,1,
0,0.0425,0.11948,1,
0,0.0425,0.11948,1,
0,0.0425,0.11949,1,
0,0.0425,0.11949,1,
0,0.0425,0.1195,1,
0,0.0425,0.1195,1,
0,0.0425,0.11951,1,
0,0.0425,0.11952,1,
0,0.0425,0.11952,1,
0,0.0425,0.11953,1,
0,0.0425,0.11953,1,
0,0.0425,0.11954,1,
0,0.0425,0.11955,1,
0,0.0425,0.11955,1,
0,0.0425,0.11956,1,
0,0.0425,0.11957,1,
0,0.0425,0.11958,1,
0,0.0425,0.11958,1,
0,0.0425,0.11959,1,
0,0.0425,0.1196,1,
0,0.0425,0.11961,1,
0,0.0425,0.11962,1,
0,0.04249,0.11962,1,
0,0.04249,0.11963,1,
0,0.04249,0.11964,1,
0,0.04249,0.11965,1,
0,0.04249,0.11966,1,
0,0.04249,0.11967,1,
0,0.04249,0.11968,1,
0,0.04249,0.11969,1,
0,0.04249,0.1197,1,
0,0.04249,0.11971,1,
0,0.04249,0.11972,1,
0,0.04249,0.11973,1,
0,0.04249,0.11974,1,
0,0.04249,0.11975,1,
0,0.04249,0.11977,1,
0,0.04249,0.11978,1,
0,0.04249,0.11979,1,
0,0.04249,0.1198,1,
0,0.04249,0.11981,1,
0,0.04249,0.11982,1,
0,0.04249,0.11984,1,
0,0.04249,0.11985,1,
0,0.04249,0.11986,1,
0,0.04249,0.11987,1,
0,0.04248,0.11989,1,
0,0.04248,0.1199,1,
0,0.04248,0.11991,1,
0,0.04248,0.11993,1,
0,0.04248,0.11994,1,
0,0.04248,0.11996,1,
0,0.04248,0.11997,1,
