0,-2E-05,0.04079,1
0,-0.00023,0.04078,1
0,-0.00044,0.04077,1
0,-0.00064,0.04075,1
0,-0.00085,0.04074,1
0,-0.00106,0.04072,1
0,-0.00126,0.0407,1
0,-0.00147,0.04067,1
0,-0.00168,0.04065,1
0,-0.00188,0.04062,1
0,-0.00209,0.04059,1
0,-0.0023,0.04055,1
0,-0.0025,0.04052,1
0,-0.00271,0.04048,1
0,-0.00291,0.04043,1
0,-0.00312,0.04039,1
0,-0.00332,0.04034,1
0,-0.00352,0.04029,1
0,-0.00373,0.04024,1
0,-0.00393,0.04019,1
0,-0.00413,0.04013,1
0,-0.00434,0.04007,1
0,-0.00454,0.04001,1
0,-0.00474,0.03995,1
0,-0.00494,0.03988,1
0,-0.00514,0.03981,1
0,-0.00534,0.03974,1
0,-0.00554,0.03966,1
0,-0.00574,0.03959,1
0,-0.00594,0.03951,1
0,-0.00614,0.03943,1
0,-0.00634,0.03934,1
0,-0.00653,0.03925,1
0,-0.00673,0.03916,1
0,-0.00693,0.03907,1
0,-0.00712,0.03898,1
0,-0.00732,0.03888,1
0,-0.00751,0.03878,1
0,-0.0077,0.03868,1
0,-0.0079,0.03857,1
0,-0.00809,0.03847,1
0,-0.00828,0.03836,1
0,-0.00847,0.03824,1
0,-0.00866,0.03813,1
0,-0.00885,0.03801,1
0,-0.00904,0.03789,1
0,-0.00922,0.03777,1
0,-0.00941,0.03765,1
0,-0.00959,0.03752,1
0,-0.00978,0.03739,1
0,-0.00996,0.03726,1
0,-0.01014,0.03712,1
0,-0.01033,0.03698,1
0,-0.01051,0.03684,1
0,-0.01069,0.0367,1
0,-0.01086,0.03655,1
0,-0.01104,0.03641,1
0,-0.01122,0.03626,1
0,-0.01139,0.0361,1
0,-0.01157,0.03595,1
0,-0.01174,0.03579,1
0,-0.01191,0.03563,1
0,-0.01208,0.03547,1
0,-0.01225,0.0353,1
0,-0.01242,0.03513,1
0,-0.01259,0.03496,1
0,-0.01276,0.03479,1
0,-0.01292,0.03461,1
0,-0.01309,0.03443,1
0,-0.01325,0.03425,1
0,-0.01341,0.03407,1
0,-0.01357,0.03388,1
0,-0.01373,0.0337,1
0,-0.01388,0.0335,1
0,-0.01404,0.03331,1
0,-0.01419,0.03311,1
0,-0.01435,0.03292,1
0,-0.0145,0.03271,1
0,-0.01465,0.03251,1
0,-0.0148,0.0323,1
0,-0.01494,0.0321,1
0,-0.01509,0.03188,1
0,-0.01523,0.03167,1
0,-0.01538,0.03145,1
0,-0.01552,0.03123,1
0,-0.01566,0.03101,1
0,-0.01579,0.03079,1
0,-0.01593,0.03056,1
0,-0.01606,0.03033,1
0,-0.0162,0.0301,1
0,-0.01633,0.02986,1
0,-0.01645,0.02962,1
0,-0.01658,0.02938,1
0,-0.01671,0.02914,1
0,-0.01683,0.0289,1
0,-0.01695,0.02865,1
0,-0.01707,0.0284,1
0,-0.01719,0.02814,1
0,-0.01731,0.02789,1
0,-0.01742,0.02763,1
0,-0.01753,0.02737,1
0,-0.01764,0.0271,1
0,-0.01775,0.02685,1
0,-0.01786,0.02659,1
0,-0.01796,0.02633,1
0,-0.01806,0.02607,1
0,-0.01816,0.02581,1
0,-0.01826,0.02554,1
0,-0.01836,0.02528,1
0,-0.01845,0.02501,1
0,-0.01854,0.02474,1
0,-0.01863,0.02447,1
0,-0.01872,0.02419,1
0,-0.0188,0.02392,1
0,-0.01889,0.02364,1
0,-0.01897,0.02336,1
0,-0.01905,0.02308,1
0,-0.01912,0.02279,1
0,-0.0192,0.02251,1
0,-0.01927,0.02222,1
0,-0.01934,0.02193,1
0,-0.0194,0.02164,1
0,-0.01947,0.02135,1
0,-0.01953,0.02106,1
0,-0.01959,0.02076,1
0,-0.01965,0.02047,1
0,-0.0197,0.02017,1
0,-0.01975,0.01987,1
0,-0.0198,0.01957,1
0,-0.01985,0.01926,1
0,-0.01989,0.01896,1
0,-0.01994,0.01865,1
0,-0.01998,0.01834,1
0,-0.02001,0.01803,1
0,-0.02005,0.01772,1
0,-0.02008,0.01741,1
0,-0.02011,0.01709,1
0,-0.02013,0.01678,1
0,-0.02015,0.01646,1
0,-0.02017,0.01614,1
0,-0.02019,0.01582,1
0,-0.02021,0.0155,1
0,-0.02022,0.01517,1
0,-0.02023,0.01485,1
0,-0.02023,0.01452,1
0,-0.02024,0.01419,1
0,-0.02024,0.01386,1
0,-0.02023,0.01353,1
0,-0.02023,0.0132,1
0,-0.02022,0.01287,1
0,-0.02021,0.01253,1
0,-0.0202,0.0122,1
0,-0.02018,0.01186,1
0,-0.02016,0.01152,1
0,-0.02014,0.01118,1
0,-0.02011,0.01084,1
0,-0.02008,0.0105,1
