0,0.0408,0,1
0,0.0408,0.00019,1
0,0.04079,0.00039,1
0,0.04079,0.0006,1
0,0.04078,0.00081,1
0,0.04077,0.00101,1
0,0.04075,0.00122,1
0,0.04074,0.00143,1
0,0.04072,0.00163,1
0,0.0407,0.00184,1
0,0.04067,0.00205,1
0,0.04065,0.00225,1
0,0.04062,0.00246,1
0,0.04059,0.00266,1
0,0.04055,0.00287,1
0,0.04052,0.00308,1
0,0.04048,0.00328,1
0,0.04044,0.00348,1
0,0.04039,0.00369,1
0,0.04035,0.00389,1
0,0.0403,0.0041,1
0,0.04025,0.0043,1
0,0.04019,0.0045,1
0,0.04013,0.00471,1
0,0.04008,0.00491,1
0,0.04001,0.00511,1
0,0.03995,0.00531,1
0,0.03988,0.00551,1
0,0.03981,0.00571,1
0,0.03974,0.00591,1
0,0.03967,0.00611,1
0,0.03959,0.00631,1
0,0.03951,0.00651,1
0,0.03943,0.00671,1
0,0.03935,0.00691,1
0,0.03926,0.0071,1
0,0.03917,0.0073,1
0,0.03908,0.00749,1
0,0.03898,0.00769,1
0,0.03889,0.00788,1
0,0.03879,0.00808,1
0,0.03869,0.00827,1
0,0.03858,0.00846,1
0,0.03848,0.00865,1
0,0.03837,0.00884,1
0,0.03825,0.00903,1
0,0.03814,0.00922,1
0,0.03802,0.00941,1
0,0.0379,0.0096,1
0,0.03778,0.00979,1
0,0.03766,0.00997,1
0,0.03753,0.01016,1
0,0.0374,0.01034,1
0,0.03727,0.01052,1
0,0.03713,0.01071,1
0,0.037,0.01089,1
0,0.03686,0.01107,1
0,0.03672,0.01125,1
0,0.03657,0.01142,1
0,0.03642,0.0116,1
0,0.03627,0.01178,1
0,0.03612,0.01195,1
0,0.03597,0.01213,1
0,0.03581,0.0123,1
0,0.03565,0.01247,1
0,0.03549,0.01264,1
0,0.03532,0.01281,1
0,0.03515,0.01298,1
0,0.03498,0.01315,1
0,0.03481,0.01332,1
0,0.03464,0.01348,1
0,0.03446,0.01364,1
0,0.03428,0.01381,1
0,0.0341,0.01397,1
0,0.03391,0.01413,1
0,0.03372,0.01428,1
0,0.03353,0.01444,1
0,0.03334,0.0146,1
0,0.03314,0.01475,1
0,0.03295,0.0149,1
0,0.03275,0.01506,1
0,0.03254,0.01521,1
0,0.03234,0.01535,1
0,0.03213,0.0155,1
0,0.03192,0.01565,1
0,0.0317,0.01579,1
0,0.03149,0.01593,1
0,0.03127,0.01607,1
0,0.03105,0.01621,1
0,0.03082,0.01635,1
0,0.0306,0.01649,1
0,0.03037,0.01662,1
