16666.7,
19465.3,
19344.3,
19212.2,
19069.9,
18917.8,
18756.6,
18586.8,
18409.2,
18224.5,
18033.4,
17836.8,
17635.4,
17430,
17221.5,
17010.7,
16798.6,
16585.8,
16373.4,
16162.2,
15953,
15746.7,
15544.1,
15346.1,
15153.4,
14966.9,
14787.4,
14615.5,
14451.9,
14297.4,
14152.5,
14017.8,
13894,
13781.5,
13680.8,
13592.2,
13516.2,
13453.1,
13403.1,
13366.4,
13343.2,
13333.5,
13337.6,
13355.2,
13386.3,
13430.9,
13488.8,
13559.6,
13643.1,
13739,
13846.9,
13966.4,
14096.9,
14237.9,
14388.9,
14549.3,
14718.3,
14895.3,
15079.7,
15270.5,
15467,
15668.4,
15874.1,
16083,
16294.3,
16507.1,
16720.5,
16933.8,
17146,
17356.3,
17563.7,
17767.4,
17966.7,
18160.6,
18348.5,
18529.4,
18702.7,
18867.6,
19023.5,
19169.7,
19305.6,
19430.7,
19544.5,
19646.4,
19736,
19813,
19877.1,
19928.1,
19965.5,
19989.3,
19999.6,
19996,
19978.7,
19947.8,
19903.5,
19845.7,
19774.8,
19691.1,
19594.9,
19486.6,
19366.7,
19235.6,
19093.9,
18942.3,
18781.1,
18611.3,
18433.4,
18248.2,
18056.4,
17859,
17656.5,
17450,
17240.1,
17027.9,
16814.2,
16599.8,
16385.7,
16172.8,
15961.9,
15753.9,
15549.6,
15349.9,
15155.7,
14967.8,
14786.8,
14613.5,
14448.9,
14293.4,
14147.6,
14012.5,
13888.1,
13775.3,
13674.6,
13586.2,
13510.6,
13448.1,
13398.9,
13363.3,
13341.4,
13333.3,
13339.1,
13358.7,
13392,
13438.9,
13499.3,
13572.8,
13659.3,
13758.1,
13869.2,
13991.8,
14125.7,
14270,
14424.4,
14588.2,
14760.5,
14940.9,
15128.5,
15322.5,
15522.1,
15726.5,
15934.8,
16146.2,
16359.8,
16574.7,
16790,
17004.8,
17218.2,
17429.3,
17637.2,
17841.2,
18040.3,
18233.5,
18420.3,
18599.9,
18771.3,
18933.9,
19087,
19230.1,
19362.5,
19483.5,
19592.9,
19689.9,
19774.4,
19845.9,
19904,
19948.5,
19979.5,
19996.3,
19999.4,
19988.4,
19963.6,
19924.8,
19872.4,
19806.6,
19727.7,
19635.8,
19531.4,
19415.1,
19287.2,
19148.3,
18998.9,
18839.7,
18671.4,
18494.7,
18310.1,
18118.8,
17921.2,
17718.4,
17511.2,
17300.3,
17086.9,
16871.5,
16655.4,
16439.2,
16224,
16010.5,
15800,
15592.9,
15390.4,
15193.3,
15002.3,
14818.3,
14642.1,
14474.5,
14316.1,
14167.6,
14029.6,
13902.8,
13787.5,
13684.5,
13594.1,
13516.5,
13452.4,
13401.8,
13365,
13342.2,
13333.4,
13338.7,
13358.2,
13391.5,
13438.8,
13499.8,
13574.2,
13661.7,
13761.9,
13874.5,
13998.8,
14134.6,
14281.1,
14437.7,
14603.8,
14778.6,
14961.4,
15151.7,
15348.2,
15550.4,
15757.4,
15968.3,
16182.1,
16398.1,
16615.2,
16832.5,
17049.2,
17264.2,
17476.8,
17685.9,
17890.6,
18090.3,
18283.8,
18470.6,
18649.5,
18820.2,
18981.5,
19133.2,
19274.2,
19404.2,
19522.5,
19628.7,
19722.2,
19802.7,
19869.7,
19923.2,
19962.7,
19988.1,
19999.4,
19996.3,
19979.1,
19947.7,
19902.2,
19843,
19770.1,
19683.9,
19584.9,
19473.3,
19349.6,
19214.4,
19068.3,
18911.9,
18745.9,
18571,
18387.8,
18197.2,
18000.1,
17797.2,
17589.4,
17377.7,
17162.9,
16945.9,
16727.7,
16509.2,
16291.3,
16075.1,
15861.3,
15651,
15445.1,
15244.4,
15049.7,
14862.1,
14682.2,
14510.8,
14348.7,
14196.5,
14054.9,
13924.7,
13806.2,
13700,
13606.6,
13526.4,
13459.8,
13407,
13368.2,
13343.7,
13333.5,
13337.8,
13356.5,
13389.5,
13436.6,
13497.7,
13572.5,
13660.7,
13761.9,
13875.7,
14001.7,
14139.2,
14287.6,
14446.4,
14614.8,
14792.1,
14977.6,
15170.4,
15369.8,
15574.7,
15784.5,
15998,
16214.6,
16433.1,
16652.7,
16872.4,
17091.1,
17308.1,
17522.3,
17732.7,
17938.6,
18139,
18333,
18519.8,
18698.5,
18868.4,
19028.7,
19178.8,
19317.8,
19445.4,
19560.9,
19663.7,
19753.5,
19829.8,
19892.4,
19940.8,
19975,
19994.6,
19999.8,
19990.4,
19966.4,
19928.1,
19875.5,
19808.8,
19728.3,
19634.5,
19527.6,
19408.2,
19276.7,
19133.9,
18980.2,
18816.3,
18643,
18461,
18271.1,
18074.1,
17871,
17662.5,
17449.5,
17233.3,
17014.4,
16793.9,
16573,
16352.3,
16133,
15916.1,
15702.4,
15493,
15288.7,
15090.4,
14899.1,
14715.5,
14540.4,
14374.8,
14219.1,
14074.4,
13940.9,
13819.6,
13710.7,
13615,
13532.6,
13464.2,
13409.7,
13369.7,
13344.4,
13333.6,
13337.7,
13356.4,
13389.8,
13437.7,
13500,
13576.2,
13666.1,
13769.3,
13885.5,
14013.9,
14154.2,
14305.5,
14467.4,
14639,
14819.7,
15008.6,
15204.9,
15407.7,
15616.1,
15829.3,
16046.1,
16265.9,
16487.3,
16709.6,
16931.8,
17152.7,
17371.6,
17587.4,
17799.1,
18005.7,
18206.4,
18400.3,
18586.4,
18764,
18932.4,
19090.6,
19238,
19373.9,
19497.8,
19609,
19707,
19791.6,
19862.2,
19918.4,
19960.1,
19987.1,
19999.2,
19996.4,
19978.7,
19946.2,
19898.9,
19837.1,
19761.1,
19671.3,
19568,
19451.5,
19322.6,
19181.7,
19029.6,
18866.8,
18694.1,
18512.2,
18322,
18124.4,
17920.1,
17710.3,
17495.6,
17277.2,
17056.1,
16833.1,
16609.3,
16385.8,
16163.5,
15943.5,
15726.7,
15514.1,
15306.7,
15105.4,
14911.1,
14724.7,
14547,
14379,
14221.2,
14074.5,
13939.5,
13816.7,
13707,
13610.5,
13527.9,
13459.6,
13405.7,
13366.6,
13342.4,
13333.3,
13339.4,
13360.6,
13396.7,
13447.8,
13513.4,
13593.3,
13687.3,
13794.9,
13915.4,
14048.5,
14193.5,
14349.9,
14516.7,
14693.4,
14879.1,
15073,
15274.3,
15481.8,
15694.8,
15912.2,
16133.1,
16356.5,
16581.3,
16806.5,
17031.2,
17254.2,
17474.6,
17691.2,
17903.3,
18109.7,
18309.6,
18501.9,
18685.9,
18860.7,
19025.4,
19179.4,
19321.8,
19452.1,
19569.6,
19673.9,
19764.3,
19840.6,
19902.2,
19949.1,
19980.9,
19997.4,
19998.6,
19984.5,
19955.1,
19910.6,
19851.2,
19777.1,
19688.6,
19586.3,
19470.4,
19341.6,
19200.4,
19047.6,
18883.8,
18709.6,
18526.1,
18333.8,
18134,
17927.2,
17714.6,
17497.2,
17275.9,
17051.7,
16825.7,
16598.9,
16372.4,
16147.3,
15924.5,
15705.1,
15490.1,
15280.6,
15077.4,
14881.6,
14694.1,
14515.7,
14347.2,
14189.6,
14043.4,
13909.3,
13788,
13680.2,
13586.2,
13506.5,
13441.6,
13391.6,
13356.8,
13337.6,
13333.8,
13345.5,
13372.8,
13415.4,
13473.2,
13545.9,
13633.2,
13734.7,
13849.9,
13978.3,
14119.3,
14272.2,
14436.3,
14610.9,
14795.1,
14988.2,
15189.1,
15396.9,
15610.9,
15829.7,
16052.4,
16278.2,
16505.8,
16734.2,
16962.3,
17189,
17413.3,
17634.2,
17850.4,
18061.2,
18265.6,
18462.3,
18650.6,
18829.7,
18998.6,
19156.5,
19302.7,
19436.4,
19557.2,
19664.4,
19757.4,
19835.8,
19899.3,
19947.5,
19980.2,
19997.3,
19998.6,
19984.1,
19954,
19908.2,
19847.2,
19771.1,
19680.3,
19575.1,
19456.2,
19323.9,
19179.1,
19022.3,
18854.4,
18675.9,
18488,
18291.3,
18087,
17875.8,
17658.8,
17437,
17211.6,
16983.5,
16753.9,
16523.9,
16294.6,
16066.8,
15842,
15621,
15405,
15195,
14992,
14797,
14610.7,
14434.4,
14268.7,
14114.4,
13972.3,
13843.1,
13727.3,
13625.6,
13538.5,
13466.3,
13409.4,
13368.2,
13342.8,
13333.3,
13339.8,
13362.3,
13400.7,
13454.8,
13524.3,
13608.9,
13708.2,
13821.8,
13949.1,
14089.5,
14242.3,
14406.8,
14582.2,
14767.8,
14962.5,
15165.4,
15375.7,
15592.1,
15813.8,
16039.7,
16268.6,
16499.5,
16731.3,
16962.8,
17192.8,
17420.3,
17644.3,
17863.6,
18077.1,
18283.8,
18482.7,
18672.8,
18853.3,
19023,
19181.5,
19327.8,
19461.1,
19580.9,
19686.6,
19777.5,
19853.4,
19913.8,
19958.4,
19987,
19999.4,
19995.5,
19975.5,
19939.4,
19887.2,
19819.3,
19736,
19637.8,
19525,
19398.2,
19258.1,
19105.3,
18940.5,
18764.5,
18578.4,
18382.8,
18178.7,
17967.2,
17749.3,
17526,
17298.6,
17068,
16835.3,
16601.8,
16368.5,
16136.8,
15907.5,
15682,
15461.2,
15246.3,
15038.5,
14838.5,
14647.5,
14466.4,
14296.3,
14137.7,
13991.5,
13858.5,
13739.3,
13634.6,
13544.8,
13470.5,
13411.9,
13369.3,
13343.1,
13333.3,
13340,
13363.2,
13402.7,
13458.5,
13530.1,
13617.1,
13719.5,
13836.4,
13967.4,
14111.8,
14268.9,
14438,
14618.1,
14808.5,
15008.1,
15216.1,
15431.2,
15652.6,
15879,
16109.4,
16342.7,
16577.6,
16812.8,
17047.5,
17280.4,
17510.2,
17735.8,
17956.2,
18170,
18376.6,
18574.4,
18762.9,
18940.8,
19107.5,
19261.9,
19403.4,
19531.2,
19644.6,
19743,
19826.2,
19893.5,
19944.6,
19979.1,
19997.2,
19998.5,
19982.9,
19950.8,
19902.1,
19837.1,
19756.2,
19659.6,
19548,
19421.9,
19281.8,
19128.5,
18962.8,
18785.4,
18597.4,
18399.6,
18192.9,
17978.4,
17757.4,
17530.7,
17299.7,
17065.4,
16829,
16591.8,
16355,
16119.6,
15886.9,
15658.3,
15434.6,
15217.2,
15007.1,
14805.4,
14613.1,
14431.3,
14260.8,
14102.4,
13957.1,
13825.5,
13708.4,
13606.4,
13519.9,
13449.4,
13395.4,
13358.1,
13337.5,
13334,
13347.6,
13378,
13425.3,
13489.2,
13569.3,
13665.4,
13776.8,
13903,
14043.4,
14197.2,
14363.8,
14542.1,
14731.4,
14930.8,
15139.1,
15355.1,
15578,
15806.6,
16039.6,
16275.8,
16514.2,
16753.3,
16992.1,
17229.2,
17463.5,
17693.7,
17918.6,
18137.2,
18348.2,
18550.5,
18743.1,
18925.1,
19095.4,
19253.2,
19397.6,
19528,
19643.4,
19743.7,
19827.9,
19895.7,
19946.9,
19981,
19998,
19997.7,
19980,
19945.1,
19893.2,
19824.5,
19739.5,
19638.4,
19521.7,
19390.3,
19244.6,
19085.4,
18913.6,
18730.1,
18535.8,
18331.6,
18118.8,
17898.4,
17671.4,
17439.1,
17202.8,
16963.6,
16722.8,
16481.7,
16241.6,
16003.5,
15768.9,
15539,
15314.9,
15098,
14889.1,
14689.6,
14500.4,
14322.6,
14157.1,
14004.7,
13866.3,
13742.6,
13634.2,
13541.9,
13465.9,
13406.8,
13364.9,
13340.4,
13333.3,
13344,
13372.2,
13417.8,
13480.5,
13560.1,
13656.1,
13768.1,
13895.5,
14037.6,
14193.5,
14362.7,
14544.1,
14736.7,
14939.7,
15151.9,
15372.1,
15599.3,
15832.1,
16069.5,
16310,
16552.5,
16795.7,
17038.2,
17278.8,
17516.2,
17749.1,
17976.3,
18196.5,
18408.6,
18611.4,
18804,
18985.1,
19153.8,
19309.4,
19450.8,
19577.3,
19688.3,
19783.1,
19861.2,
19922.3,
19965.9,
19991.9,
19999.9,
19990.1,
19962.5,
19917.1,
19854.2,
19774.3,
19677.5,
19564.6,
19436,
19292.6,
19134.9,
18963.9,
18780.5,
18585.6,
18380.3,
18165.8,
17943.2,
17713.5,
17478.2,
17238.5,
16995.6,
16750.9,
16505.6,
16261.3,
16019,
15780.2,
15546.2,
15318.2,
15097.5,
14885.1,
14682.5,
14490.7,
14310.5,
14143.2,
13989.6,
13850.4,
13726.6,
13618.8,
13527.5,
13453.4,
13396.7,
13357.8,
13337.1,
13334.5,
13350,
13383.7,
13435.3,
13504.6,
13591.2,
13694.7,
13814.4,
13949.8,
14100,
14264.4,
14442,
14631.9,
14832.8,
15044,
15264.1,
15491.9,
15726.3,
15965.9,
16209.3,
16455.3,
16702.6,
16949.6,
17195.2,
17437.9,
17676.4,
17909.4,
18135.6,
18353.7,
18562.5,
18761,
18947.8,
19122.1,
19282.9,
19429.2,
19560.2,
19675.3,
19773.8,
19854.9,
19918.4,
19964,
19991.1,
19999.9,
19990.2,
19962,
19915.5,
19850.9,
19768.5,
19668.9,
19552.5,
19420.1,
19272.3,
19109.8,
18933.8,
18745.1,
18544.7,
18333.8,
18113.5,
17885.1,
17649.9,
17409.2,
17164.1,
16916.3,
16667,
16417.6,
16169.6,
15924.4,
15683.3,
15447.6,
15218.7,
14997.9,
14786.5,
14585.5,
14396.2,
14219.6,
14056.8,
13908.7,
13776,
13659.7,
13560.2,
13478.2,
13414.2,
13368.6,
13341.6,
13333.3,
13343.9,
13373.3,
13421.3,
13487.7,
13572.1,
13674,
13792.9,
13928.1,
14079,
14244.4,
14423.7,
14615.8,
14819.5,
15033.8,
15257.4,
15489.1,
15727.4,
15971.3,
16219.1,
16469.5,
16721.1,
16972.5,
17222.1,
17468.7,
17710.7,
17946.7,
18175.6,
18395.9,
18606.3,
18805.6,
18992.8,
19166.7,
19326.3,
19470.6,
19599,
19710.5,
19804.7,
19880.8,
19938.5,
19977.3,
19997.2,
19997.9,
19979.4,
19941.9,
19885.6,
19810.6,
19717.5,
19606.8,
19479.3,
19335.3,
19175.9,
19002.1,
18814.7,
18614.8,
18403.6,
18182.4,
17952.4,
17714.7,
17471,
17222.7,
16971,
16717.4,
16463.6,
16210.9,
15960.8,
15714.6,
15474,
15240.4,
15014.8,
14799,
14593.8,
14400.8,
14220.9,
14055.2,
13904.7,
13770.3,
13652.9,
13552.8,
13471.1,
13408,
13363.9,
13339.1,
13333.7,
13348,
13381.7,
13434.5,
13506.4,
13596.8,
13705.2,
13831.2,
13973.7,
14132.1,
14305.3,
14492.6,
14692.7,
14904.4,
15126.5,
15357.8,
15596.8,
15842.2,
16092.5,
16346.2,
16602,
16858.1,
17113.1,
17365.6,
17614,
17856.9,
18092.8,
18320.2,
18537.9,
18744.5,
18938.9,
19119.8,
19286.4,
19437.3,
19571.7,
19689,
19788.4,
19869.2,
19930.9,
19973.2,
19995.8,
19998.7,
19981.6,
19944.9,
19888.4,
19812.8,
19718.4,
19605.7,
19475.5,
19328.4,
19165.3,
18987.3,
18795.4,
18590.6,
18374.3,
18147.7,
17912.2,
17669,
17419.9,
17166.2,
16909.5,
16651.2,
16392.9,
16136.3,
15882.8,
15633.9,
15391.2,
15156.1,
14930.1,
14714.6,
14510.7,
14319.8,
14143.1,
13981.5,
13836.1,
13707.9,
13597.5,
13505.7,
13432.9,
13379.8,
13346.6,
13333.5,
13340.7,
13367.9,
13415.3,
13482.4,
13568.8,
13674.2,
13797.7,
13938.8,
14096.5,
14269.8,
14457.8,
14659.4,
14873.1,
15098,
15332.4,
15575.1,
15824.4,
16079,
16337.2,
16597.5,
16858.2,
17117.9,
17374.8,
17627.5,
17874.2,
18113.8,
18344.4,
18564.8,
18773.6,
18969.4,
19151.2,
19317.7,
19468,
19601,
19716,
19812.2,
19889,
19946,
19982.8,
19999.1,
19994.8,
19969.9,
19924.6,
19859.2,
19774,
19669.5,
19546.4,
19405.5,
19247.5,
19073.5,
18884.5,
18681.7,
18466.4,
18239.7,
18003.3,
17758.6,
17506.9,
17250,
16989.3,
16726.7,
16463.6,
16201.7,
15942.6,
15687.9,
15439.5,
15198.5,
14966.6,
14745.4,
14536.1,
14340.1,
14158.6,
13992.9,
13843.8,
13712.4,
13599.4,
13505.8,
13431.9,
13378.3,
13345.3,
13333.3,
13342.3,
13372.1,
13422.6,
13493.8,
13584.8,
13695.3,
13824.6,
13971.8,
14136,
14316.3,
14511.5,
14720.4,
14941.5,
15173.7,
15415.4,
15665.1,
15921.1,
16181.9,
16446,
16711.4,
16976.6,
17240,
17499.7,
17754.2,
18001.8,
18241,
18470.3,
18688.1,
18893,
19083.9,
19259.2,
19418.2,
19559.6,
19682.6,
19786.4,
19870.2,
19933.6,
19976,
19997.3,
19997.3,
19975.9,
19933.3,
19869.8,
19785.7,
19681.5,
19557.9,
19415.8,
19256,
19079.4,
18887.3,
18680.8,
18461.4,
18230.3,
17989.1,
17739.4,
17482.6,
17220.5,
16954.8,
16687.1,
16419.2,
16152.9,
15889.9,
15631.7,
15380.4,
15137.1,
14903.9,
14681.9,
14472.8,
14277.9,
14098.4,
13935.6,
13790.5,
13664,
13557.1,
13470.5,
13404.5,
13359.9,
13336.8,
13335.4,
13355.6,
13397.6,
13460.9,
13545.1,
13649.8,
13774.2,
13917.6,
14079.1,
14257.5,
14451.7,
14660.4,
14882.5,
15116.3,
15360.2,
15612.9,
15872.5,
16137.4,
16405.7,
16676.1,
16946.2,
17214.7,
17479.6,
17739.2,
17991.7,
18235.6,
18469.2,
18691,
18899.4,
19093.1,
19270.8,
19431.4,
19573.6,
19696.6,
19799.6,
19881.8,
19942.7,
19981.9,
19999.1,
19994.2,
19967.1,
19918.1,
19847.4,
19755.7,
19643.2,
19510.9,
19359.6,
19190.4,
19004.3,
18802.5,
18586.4,
18357.4,
18117.2,
17867,
17608.8,
17344.4,
17075.2,
16803.3,
16530.4,
16258.2,
15988.9,
15724,
15465.3,
15214.7,
14973.8,
14744.2,
14527.5,
14325.1,
14138.4,
13968.7,
13817.2,
13684.9,
13572.6,
13481.3,
13411.4,
13363.4,
13337.8,
13334.8,
13354.2,
13396.1,
13460.2,
13546,
13652.9,
13780.4,
13927.5,
14093.2,
14276.4,
14475.9,
14690.3,
14918.3,
15158.3,
15408.4,
15667.3,
15933.1,
16203.9,
16478,
16753.3,
17028.2,
17300.6,
17568.7,
17830.9,
18085,
18329.6,
18562.7,
18783.1,
18988.8,
19178.8,
19351.5,
19505.8,
19640.7,
19755.1,
19848.4,
19919.8,
19968.9,
19995.1,
19998.5,
19978.9,
19936.5,
19871.5,
19784.3,
19675.7,
19546.2,
19396.7,
19228.3,
19042.3,
18839.6,
18622,
18390.6,
18147.3,
17893.7,
17631.4,
17362.5,
17088.5,
16811.6,
16533.7,
16256.6,
15982.3,
15712.7,
15449.6,
15195,
14950.6,
14718.1,
14499.1,
14295.3,
14107.9,
13938.4,
13787.8,
13657.5,
13548.2,
13460.6,
13395.5,
13353.4,
13334.5,
13338.8,
13366.6,
13417.7,
13491.4,
13587.6,
13705.4,
13844.2,
14002.9,
14180.3,
14375.3,
14586.5,
14812.4,
15051.5,
15302,
15562.3,
15830.4,
16104.5,
16382.6,
16662.9,
16943.2,
17221.6,
17496.1,
17764.9,
18025.9,
18277.4,
18517.4,
18744.3,
18956.6,
19152.5,
19331,
19490.4,
19629.6,
19747.9,
19844.2,
19917.9,
19968.4,
19995.2,
19998.4,
19977.6,
19933.3,
19865.4,
19774.8,
19661.8,
19527.3,
19372.3,
19197.8,
19005,
18795.6,
18570.7,
18332,
18081.4,
17820.4,
17551.2,
17275.5,
16995.3,
16712.7,
16429.7,
16148.4,
15870.7,
15598.7,
15334.3,
15079.5,
14836.1,
14605.9,
14390.7,
14191.8,
14010.7,
13849,
13707.7,
13587.7,
13490.1,
13415.6,
13364.7,
13337.8,
13335.2,
13356.7,
13402.4,
13471.9,
13564.8,
13680.2,
13817.4,
13975.6,
14153.4,
14349.8,
14563,
14791.7,
15034.2,
15288.7,
15553.4,
15826.2,
16105.3,
16388.7,
16674.1,
16959.5,
17242.9,
17522.1,
17795.1,
18059.8,
18314.3,
18556.8,
18785.4,
18998.4,
19194.2,
19371.4,
19528.8,
19664.9,
19779.1,
19870.1,
19937.4,
19980.6,
19999.2,
19993.1,
19962.3,
19907,
19827.8,
19724.9,
19599.3,
19451.9,
19283.8,
19096.1,
18890.3,
18667.8,
18430.4,
18179.7,
17917.8,
17646.4,
17367.6,
17083.4,
16796.2,
16507.9,
16220.7,
15936.8,
15658.2,
15387.2,
15125.6,
14875.6,
14639,
14417.5,
14212.8,
14026.6,
13860.2,
13714.8,
13591.7,
13491.7,
13415.6,
13364,
13337.3,
13335.7,
13359.3,
13407.9,
13481,
13578.4,
13699.1,
13842.4,
14007.1,
14191.9,
14395.7,
14616.6,
14853.2,
15103.6,
15365.9,
15638.2,
15918.5,
16204.4,
16493.9,
16785,
17075.1,
17362.2,
17643.9,
17918.4,
18183.4,
18436.8,
18676.8,
18901.5,
19109.1,
19298,
19466.9,
19614.3,
19739.2,
19840.5,
19917.5,
19969.5,
19996.1,
19997.3,
19972.7,
19922.7,
19847.6,
19748,
19624.7,
19478.5,
19310.5,
19122.1,
18914.7,
18689.9,
18449.4,
18195,
17928.7,
17652.6,
17368.8,
17079.5,
16786.8,
16493.2,
16200.9,
15912.1,
15629,
15354,
15089.1,
14836.4,
14598,
14375.5,
14170.8,
13985.7,
13821.3,
13679.1,
13560.3,
13465.6,
13396,
13351.9,
13333.7,
13341.8,
13375.8,
13435.6,
13520.7,
13630.6,
13764.3,
13920.9,
14099,
14297.5,
14514.6,
14748.6,
14998,
15260.4,
15534.1,
15816.6,
16106.1,
16399.9,
16696.1,
16992,
17285.4,
17574.1,
17855.5,
18127.6,
18388.4,
18635.4,
18866.9,
19081,
19276,
19450.4,
19602.6,
19731.5,
19836.1,
19915.5,
19969.1,
19996.2,
19996.9,
19971.1,
19918.8,
19840.6,
19736.9,
19608.8,
19457.1,
19282.9,
19087.8,
18873.3,
18641.1,
18392.8,
18130.8,
17856.9,
17573.3,
17282.5,
16986.6,
16688,
16389.2,
16092.5,
15800.4,
15515.2,
15239.3,
14974.7,
14723.7,
14488.4,
14270.6,
14072.2,
13894.6,
13739.4,
13607.9,
13501.2,
13420,
13365.3,
13337.2,
13336.2,
13362.2,
13415.1,
13494.5,
13599.5,
13729.8,
13883.9,
14060.7,
14258.7,
14476.5,
14712.3,
14964,
15229.7,
15507.2,
15794.4,
16088.6,
16387.7,
16689.1,
16990.5,
17289.3,
17583,
17869.4,
18145.9,
18410.2,
18660.4,
18894.2,
19109.8,
19305.2,
19479.1,
19629.7,
19756.1,
19856.9,
19931.3,
19978.9,
19999.2,
19991.9,
19957.1,
19895,
19806.2,
19691.4,
19551.4,
19387.5,
19200.9,
18993.3,
18766.4,
18521.9,
18261.9,
17988.6,
17704.2,
17411.1,
17111.7,
16808.5,
16504.1,
16200.9,
15901.6,
15608.5,
15324.2,
15051.1,
14791.5,
14547.4,
14321,
14114.3,
